2025-01-19,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-19,sup1,cat5,Говядина,10.81
2025-01-19,sup8,cat2,Свекла,1.00
2025-01-19,sup1,cat11,Колбаса вареная (400г.),4.98
2025-01-19,sup10,cat2,Лук репчатый,0.79
2025-01-19,sup2,cat5,Филе куриное,8.98
2025-01-19,sup5,cat9,Конфеты шоколадные,20.40
2025-01-19,sup8,cat1,Груша,2.96
2025-01-19,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-19,sup3,cat3,Масло сливочное (180г.),9.18
2025-01-19,sup10,cat2,Картофель,1.99
2025-01-19,sup1,cat11,Сервелат (400г.),8.51
2025-01-19,sup3,cat3,Сметана (380г.),7.42
2025-01-19,sup5,cat9,Печенье овсяное (400г.),4.33
2025-01-19,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-19,sup1,cat11,Сосиски молочные,9.70
2025-01-19,sup5,cat9,Конфеты шоколадные,26.43
2025-01-19,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-19,sup8,cat2,Томат,18.85
2025-01-19,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-19,sup5,cat9,Зефир (230г.),8.79
2025-01-19,sup5,cat8,Сахар (1кг.),3.65
2025-01-19,sup5,cat8,Спагетти (400г.),1.76
2025-01-19,sup1,cat6,Котлеты,17.00
2025-01-19,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-19,sup3,cat3,Сметана (180г.),3.88
2025-01-19,sup2,cat4,Яйцо куриное С1 (10шт.),7.62
2025-01-19,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-19,sup8,cat2,Огурец,6.52
2025-01-19,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-19,sup3,cat3,Сыр российский,15.49
2025-01-19,sup5,cat8,Крупа манная (1кг.),2.02
2025-01-19,sup3,cat3,Сметана (180г.),1.94
2025-01-19,sup10,cat12,Сок яблочный (1л.),5.17
2025-01-19,sup5,cat8,Рис (900г.),3.49
2025-01-19,sup2,cat11,Колбаса вареная (400г.),4.98
2025-01-19,sup7,cat10,Хлеб светлый (400г.),1.20
2025-01-19,sup10,cat12,Сок яблочный (1л.),5.17
2025-01-19,sup3,cat3,Кефир (1л.),2.27
2025-01-19,sup1,cat5,Говядина,9.47
2025-01-19,sup3,cat3,Молоко (1л.),2.60
2025-01-19,sup1,cat11,Сосиски молочные,5.83
2025-01-19,sup9,cat1,Груша,2.71
2025-01-19,sup1,cat11,Бекон (220г),9.99
2025-01-19,sup5,cat8,Мука (1кг.),1.64
2025-01-19,sup3,cat3,Кефир (1л.),2.27
2025-01-19,sup5,cat8,Пшено (900г.),2.35
2025-01-19,sup2,cat11,Сосиски молочные,8.23
2025-01-19,sup9,cat1,Банан,4.11
2025-01-20,sup10,cat1,Яблоко,11.10
2025-01-20,sup1,cat5,Говядина,14.06
2025-01-20,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-20,sup3,cat3,Сметана (180г.),3.88
2025-01-20,sup3,cat3,Сметана (180г.),3.88
2025-01-20,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-20,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-20,sup6,cat10,Булочка с маком (1шт.),1.49
2025-01-20,sup1,cat11,Салями,21.08
2025-01-20,sup4,cat7,Скумбрия,19.41
2025-01-20,sup1,cat5,Свинина,19.63
2025-01-20,sup6,cat10,Булочка с маком (1шт.),4.47
2025-01-20,sup1,cat5,Свинина,15.90
2025-01-20,sup5,cat8,Спагетти (400г.),3.52
2025-01-20,sup3,cat3,Молоко (1л.),2.60
2025-01-20,sup9,cat2,Томат,4.68
2025-01-20,sup5,cat8,Мука (1кг.),1.64
2025-01-20,sup10,cat1,Яблоко,10.15
2025-01-20,sup4,cat7,Форель (200г.),18.25
2025-01-20,sup5,cat9,Вафли (143г.),2.76
2025-01-20,sup9,cat1,Груша,3.86
2025-01-20,sup7,cat10,Хлеб светлый (400г.),1.20
2025-01-20,sup1,cat11,Салями,21.68
2025-01-20,sup9,cat1,Мандарин,17.22
2025-01-20,sup4,cat7,Скумбрия,12.24
2025-01-20,sup5,cat9,Карамель,1.50
2025-01-20,sup3,cat3,Сыр российский,20.84
2025-01-20,sup2,cat11,Сосиски молочные,11.96
2025-01-20,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-20,sup5,cat8,Крупа гречневая (700г.),4.14
2025-01-20,sup8,cat1,Груша,7.40
2025-01-20,sup5,cat9,Вафли (143г.),2.76
2025-01-20,sup5,cat9,Карамель,4.06
2025-01-20,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-20,sup1,cat11,Сервелат (400г.),8.51
2025-01-20,sup9,cat2,Томат,16.29
2025-01-20,sup1,cat6,Фарш,12.15
2025-01-20,sup1,cat6,Колбаски,28.34
2025-01-20,sup6,cat10,Булочка с маком (1шт.),2.98
2025-01-20,sup4,cat7,Скумбрия,7.38
2025-01-20,sup5,cat8,Мука (1кг.),1.64
2025-01-20,sup2,cat6,Печень куриная (550г.),5.50
2025-01-20,sup3,cat3,Сметана (180г.),1.94
2025-01-20,sup3,cat3,Кефир (1л.),4.54
2025-01-20,sup5,cat8,Мука (2кг.),2.60
2025-01-20,sup9,cat1,Банан,14.81
2025-01-20,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-20,sup5,cat12,Вода негаз. (0.5л.),1.98
2025-01-20,sup2,cat11,Сосиски молочные,10.34
2025-01-20,sup6,cat10,Хлеб ржаной (450г.),1.50
2025-01-20,sup3,cat3,Масло сливочное (180г.),4.59
2025-01-20,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-20,sup6,cat10,Батон нарезной (240г.),2.44
2025-01-21,sup6,cat10,Хлеб ржаной (450г.),1.50
2025-01-21,sup3,cat3,Масло сливочное (180г.),4.59
2025-01-21,sup7,cat10,Хлеб светлый (400г.),1.20
2025-01-21,sup2,cat5,Окорочка куриные,2.82
2025-01-21,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-21,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-21,sup6,cat10,Хлеб ржаной (450г.),1.50
2025-01-21,sup1,cat6,Котлеты,23.83
2025-01-21,sup5,cat9,Вафли (143г.),2.76
2025-01-21,sup1,cat5,Говядина,18.10
2025-01-21,sup5,cat9,Конфеты шоколадные,11.11
2025-01-21,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-21,sup10,cat2,Морковь,2.15
2025-01-21,sup9,cat1,Банан,4.16
2025-01-21,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-21,sup5,cat9,Вафли (143г.),5.52
2025-01-21,sup2,cat5,Окорочка куриные,8.44
2025-01-21,sup6,cat10,Багет (200г.),2.49
2025-01-21,sup12,cat12,Вода негаз. (0.5л.),1.98
2025-01-21,sup5,cat12,Квас светлый (1л.),2.65
2025-01-21,sup2,cat5,Окорочка куриные,4.56
2025-01-21,sup2,cat5,Окорочка куриные,13.11
2025-01-21,sup1,cat6,Фарш,21.83
2025-01-21,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-21,sup7,cat10,Хлеб светлый (400г.),1.20
2025-01-21,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-21,sup6,cat10,Лаваш (300г.),2.89
2025-01-21,sup2,cat5,Окорочка куриные,6.55
2025-01-21,sup2,cat5,Филе куриное,16.56
2025-01-21,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-21,sup9,cat1,Банан,5.70
2025-01-21,sup1,cat11,Сосиски молочные,11.63
2025-01-21,sup9,cat1,Мандарин,24.82
2025-01-21,sup3,cat3,Кефир (1л.),2.27
2025-01-21,sup5,cat12,Квас светлый (1л.),2.65
2025-01-21,sup6,cat10,Булочка с маком (1шт.),1.49
2025-01-21,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-21,sup9,cat1,Мандарин,18.87
2025-01-21,sup4,cat7,Скумбрия,17.07
2025-01-21,sup2,cat5,Окорочка куриные,10.97
2025-01-21,sup11,cat2,Огурец,3.48
2025-01-21,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-21,sup5,cat9,Шоколад молочный (90г.),17.97
2025-01-21,sup3,cat3,Сыр голландский (200г.),10.04
2025-01-21,sup8,cat2,Морковь,2.65
2025-01-21,sup10,cat12,Сок яблочный (1л.),5.17
2025-01-21,sup9,cat2,Томат,19.88
2025-01-21,sup10,cat1,Яблоко,7.90
2025-01-22,sup10,cat2,Картофель,2.77
2025-01-22,sup7,cat10,Хлеб светлый (400г.),1.20
2025-01-22,sup3,cat3,Кефир (1л.),2.27
2025-01-22,sup5,cat9,Мармелад,3.94
2025-01-22,sup3,cat3,Кефир (1л.),2.27
2025-01-22,sup6,cat10,Сушки (500г.),3.99
2025-01-22,sup9,cat1,Мандарин,12.70
2025-01-22,sup1,cat6,Голубцы,33.55
2025-01-22,sup5,cat12,Сок апельсиновый (1л.),14.40
2025-01-22,sup5,cat12,Вода негаз. (0.5л.),1.98
2025-01-22,sup12,cat12,Вода негаз. (0.5л.),1.98
2025-01-22,sup9,cat1,Банан,9.91
2025-01-22,sup8,cat2,Огурец,5.30
2025-01-22,sup6,cat10,Лаваш (300г.),2.89
2025-01-22,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-22,sup1,cat11,Сервелат (400г.),17.02
2025-01-22,sup5,cat8,Макароны (900г.),1.49
2025-01-22,sup1,cat11,Колбаски охотничьи (500г.),9.20
2025-01-22,sup9,cat1,Банан,3.03
2025-01-22,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-22,sup10,cat2,Картофель,1.88
2025-01-22,sup1,cat6,Голубцы,17.07
2025-01-22,sup8,cat2,Томат,15.98
2025-01-22,sup4,cat7,Форель (200г.),18.25
2025-01-22,sup3,cat3,Кефир (1л.),2.27
2025-01-22,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-22,sup5,cat9,Вафли (143г.),2.76
2025-01-22,sup3,cat3,Молоко (1л.),2.60
2025-01-22,sup5,cat12,Лимонад (2л.),5.35
2025-01-22,sup10,cat2,Морковь,2.36
2025-01-22,sup1,cat5,Говядина,18.63
2025-01-22,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-22,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-22,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-22,sup10,cat2,Картофель,3.38
2025-01-22,sup3,cat3,Молоко (1л.),2.60
2025-01-22,sup2,cat11,Сосиски молочные,11.14
2025-01-22,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-22,sup2,cat6,Фарш,33.64
2025-01-22,sup3,cat3,Сметана (380г.),3.71
2025-01-22,sup5,cat8,Кофе раств. (95г.),44.97
2025-01-22,sup3,cat3,Сыр сливочный (200г.),5.41
2025-01-22,sup4,cat7,Паста рыбная (150г.),2.95
2025-01-22,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-22,sup5,cat9,Карамель,6.72
2025-01-22,sup2,cat6,Фарш,22.95
2025-01-22,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-22,sup10,cat2,Морковь,1.59
2025-01-22,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-22,sup1,cat11,Колбаса вареная (400г.),4.98
2025-01-22,sup5,cat8,Рис (900г.),3.49
2025-01-23,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-23,sup3,cat3,Кефир (1л.),2.27
2025-01-23,sup5,cat9,Конфеты шоколадные,15.04
2025-01-23,sup2,cat6,Печень куриная (550г.),5.50
2025-01-23,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-23,sup2,cat5,Окорочка куриные,5.25
2025-01-23,sup6,cat10,Лаваш (300г.),2.89
2025-01-23,sup5,cat9,Карамель,7.29
2025-01-23,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-23,sup3,cat3,Сметана (180г.),3.88
2025-01-23,sup3,cat3,Молоко (1л.),2.60
2025-01-23,sup9,cat2,Огурец,3.01
2025-01-23,sup1,cat5,Свинина,34.37
2025-01-23,sup10,cat2,Лук репчатый,0.91
2025-01-23,sup3,cat3,Кефир (1л.),2.27
2025-01-23,sup5,cat8,Макароны (900г.),1.49
2025-01-23,sup5,cat8,Пшено (900г.),2.35
2025-01-23,sup6,cat10,Батон нарезной (240г.),2.44
2025-01-23,sup1,cat5,Говядина,13.71
2025-01-23,sup1,cat11,Сосиски молочные,5.73
2025-01-23,sup1,cat5,Свинина,24.18
2025-01-23,sup10,cat2,Картофель,2.44
2025-01-23,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-23,sup3,cat3,Кефир (1л.),2.27
2025-01-23,sup9,cat1,Мандарин,5.62
2025-01-23,sup1,cat11,Ветчина,17.55
2025-01-23,sup8,cat2,Томат,16.41
2025-01-23,sup3,cat3,Молоко (1л.),2.60
2025-01-23,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-23,sup1,cat11,Бекон (220г),9.99
2025-01-23,sup3,cat3,Кефир (1л.),2.27
2025-01-23,sup5,cat8,Спагетти (400г.),1.76
2025-01-23,sup8,cat2,Морковь,0.57
2025-01-23,sup5,cat8,Пшено (900г.),2.35
2025-01-23,sup8,cat1,Яблоко,2.26
2025-01-23,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-23,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-23,sup1,cat11,Сосиски молочные,11.26
2025-01-23,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-23,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-23,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-23,sup3,cat3,Творог (200г.),4.88
2025-01-23,sup10,cat2,Морковь,0.81
2025-01-23,sup4,cat7,Минтай,1.00
2025-01-23,sup10,cat12,Сок яблочный (1л.),5.17
2025-01-23,sup1,cat11,Бекон (220г),9.99
2025-01-23,sup6,cat10,Лаваш (300г.),2.89
2025-01-23,sup8,cat2,Лук репчатый,1.39
2025-01-23,sup9,cat2,Томат,17.81
2025-01-23,sup8,cat2,Картофель,0.71
2025-01-23,sup5,cat8,Сахар (1кг.),0.73
2025-01-23,sup10,cat2,Лук репчатый,0.25
2025-01-23,sup1,cat5,Говядина,19.99
2025-01-24,sup10,cat2,Морковь,0.69
2025-01-24,sup10,cat1,Груша,13.17
2025-01-24,sup5,cat8,Кофе мол. (250г.),19.99
2025-01-24,sup6,cat10,Лаваш (300г.),5.78
2025-01-24,sup5,cat9,Карамель,5.77
2025-01-24,sup12,cat12,Вода негаз. (0.5л.),0.99
2025-01-24,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-24,sup9,cat1,Банан,1.86
2025-01-24,sup3,cat3,Молоко (1л.),2.60
2025-01-24,sup2,cat6,Фарш,44.43
2025-01-24,sup9,cat1,Мандарин,6.25
2025-01-24,sup8,cat2,Лук репчатый,1.97
2025-01-24,sup5,cat8,Масло распсовое (0.8л.),4.99
2025-01-24,sup10,cat2,Картофель,4.65
2025-01-24,sup1,cat5,Свинина,17.45
2025-01-24,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-24,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-24,sup2,cat11,Сосиски молочные,4.90
2025-01-24,sup6,cat10,Лаваш (300г.),2.89
2025-01-24,sup2,cat6,Голубцы,21.16
2025-01-24,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-24,sup1,cat11,Ветчина,5.72
2025-01-24,sup5,cat8,Мука (1кг.),1.64
2025-01-24,sup1,cat6,Фарш,38.66
2025-01-24,sup6,cat10,Лаваш (300г.),2.89
2025-01-24,sup10,cat2,Лук репчатый,0.85
2025-01-24,sup1,cat6,Фарш,27.07
2025-01-24,sup4,cat7,Хек,8.25
2025-01-24,sup5,cat8,Кофе мол. (250г.),19.99
2025-01-24,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-24,sup5,cat9,Карамель,7.61
2025-01-24,sup1,cat11,Сосиски молочные,12.07
2025-01-24,sup8,cat2,Лук репчатый,1.21
2025-01-24,sup3,cat3,Молоко (1л.),2.60
2025-01-24,sup6,cat10,Лаваш (300г.),2.89
2025-01-24,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-24,sup2,cat11,Колбаса вареная (400г.),4.98
2025-01-24,sup3,cat3,Молоко (1л.),5.20
2025-01-24,sup2,cat11,Сосиски молочные,10.99
2025-01-24,sup3,cat3,Молоко (1.5л.),7.72
2025-01-24,sup6,cat10,Лаваш (300г.),2.89
2025-01-24,sup3,cat3,Кефир (1л.),2.27
2025-01-24,sup2,cat5,Окорочка куриные,12.65
2025-01-24,sup3,cat3,Молоко (1.5л.),7.72
2025-01-24,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-24,sup5,cat9,Печенье овсяное (400г.),4.33
2025-01-24,sup3,cat3,Масло сливочное (180г.),4.59
2025-01-24,sup3,cat3,Творог (200г.),2.44
2025-01-24,sup3,cat3,Молоко (1.5л.),3.86
2025-01-24,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-24,sup8,cat2,Томат,3.61
2025-01-24,sup4,cat7,Паста рыбная (150г.),2.95
2025-01-24,sup3,cat3,Кефир (1л.),2.27
2025-01-24,sup7,cat10,Хлеб светлый (400г.),1.20
2025-01-24,sup2,cat5,Филе куриное,13.96
2025-01-24,sup11,cat2,Огурец,3.01
2025-01-24,sup3,cat3,Сыр российский,18.55
2025-01-24,sup6,cat10,Батон нарезной (240г.),2.44
2025-01-24,sup8,cat2,Свекла,0.44
2025-01-24,sup9,cat1,Банан,2.89
2025-01-24,sup3,cat3,Молоко (1.5л.),3.86
2025-01-24,sup3,cat3,Кефир (1л.),2.27
2025-01-24,sup1,cat6,Фарш,14.88
2025-01-24,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-24,sup5,cat8,Кофе мол. (250г.),19.99
2025-01-24,sup3,cat3,Творог (200г.),2.44
2025-01-24,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-24,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-24,sup1,cat5,Говядина,16.97
2025-01-25,sup9,cat2,Огурец,1.49
2025-01-25,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-25,sup2,cat5,Филе куриное,10.17
2025-01-25,sup1,cat6,Колбаски,9.62
2025-01-25,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-25,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-25,sup5,cat12,Вода мин. газ. (1л.),1.59
2025-01-25,sup5,cat9,Карамель,1.94
2025-01-25,sup11,cat2,Огурец,7.90
2025-01-25,sup3,cat3,Молоко (1л.),2.60
2025-01-25,sup3,cat3,Творог (200г.),2.44
2025-01-25,sup5,cat12,Квас светлый (1л.),2.65
2025-01-25,sup3,cat3,Кефир (1л.),2.27
2025-01-25,sup6,cat10,Хлеб ржаной (450г.),1.50
2025-01-25,sup5,cat8,Масло подсолнечное (0.8л.),2.02
2025-01-25,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-25,sup6,cat10,Булочка с маком (1шт.),2.98
2025-01-25,sup8,cat2,Капуста,2.70
2025-01-25,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-25,sup3,cat3,Кефир (1л.),2.27
2025-01-25,sup9,cat2,Томат,10.30
2025-01-25,sup3,cat3,Сметана (380г.),3.71
2025-01-25,sup10,cat2,Лук репчатый,1.62
2025-01-25,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-25,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-25,sup3,cat3,Масло сливочное (180г.),4.59
2025-01-25,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-25,sup3,cat3,Сметана (180г.),3.88
2025-01-25,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-25,sup4,cat7,Форель (200г.),18.25
2025-01-25,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-25,sup1,cat11,Колбаса вареная (400г.),4.98
2025-01-25,sup5,cat8,Пшено (900г.),2.35
2025-01-25,sup3,cat3,Молоко (1.5л.),3.86
2025-01-25,sup5,cat9,Мармелад,4.37
2025-01-25,sup3,cat3,Сметана (380г.),3.71
2025-01-25,sup5,cat8,Крупа манная (1кг.),2.02
2025-01-25,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-25,sup2,cat5,Окорочка куриные,10.84
2025-01-25,sup1,cat11,Сосиски молочные,9.79
2025-01-25,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-25,sup3,cat3,Творог (200г.),2.44
2025-01-25,sup3,cat3,Сыр сливочный (200г.),5.41
2025-01-25,sup1,cat11,Колбаски охотничьи (500г.),9.20
2025-01-25,sup1,cat6,Колбаски,22.54
2025-01-25,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-25,sup9,cat1,Мандарин,20.08
2025-01-25,sup1,cat6,Голубцы,14.04
2025-01-25,sup9,cat1,Груша,18.47
2025-01-25,sup6,cat10,Булочка с маком (1шт.),2.98
2025-01-25,sup3,cat3,Творог (200г.),2.44
2025-01-25,sup6,cat10,Плетенка (450г.),4.04
2025-01-25,sup1,cat5,Говядина,18.53
2025-01-25,sup7,cat10,Батон нарезной (240г.),2.44
2025-01-25,sup5,cat8,Масло подсолнечное (0.8л.),2.02
2025-01-25,sup4,cat7,Креветки,40.93
2025-01-25,sup6,cat10,Плетенка (450г.),4.04
2025-01-25,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-25,sup5,cat8,Масло подсолнечное (0.8л.),2.02
2025-01-25,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-25,sup5,cat8,Крупа манная (1кг.),2.02
2025-01-25,sup2,cat6,Колбаски,9.21
2025-01-25,sup9,cat1,Мандарин,26.69
2025-01-25,sup4,cat7,Скумбрия,13.08
2025-01-25,sup6,cat10,Багет (200г.),2.49
2025-01-25,sup3,cat3,Молоко (1.5л.),3.86
2025-01-25,sup8,cat1,Груша,3.31
2025-01-25,sup5,cat8,Спагетти (400г.),1.76
2025-01-26,sup1,cat5,Свинина,23.72
2025-01-26,sup7,cat10,Батон нарезной (240г.),2.44
2025-01-26,sup9,cat2,Томат,10.55
2025-01-26,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-26,sup11,cat2,Огурец,4.40
2025-01-26,sup9,cat1,Яблоко,11.85
2025-01-26,sup9,cat1,Банан,14.29
2025-01-26,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-26,sup1,cat5,Свинина,12.91
2025-01-26,sup9,cat1,Мандарин,7.75
2025-01-26,sup2,cat11,Сосиски молочные,8.16
2025-01-26,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-26,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-26,sup2,cat6,Печень куриная (550г.),11.00
2025-01-26,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-26,sup5,cat12,Лимонад (2л.),5.35
2025-01-26,sup2,cat4,Яйцо куриное С1 (10шт.),3.81
2025-01-26,sup5,cat8,Рис (900г.),3.49
2025-01-26,sup5,cat8,Масло подсолнечное (0.8л.),6.06
2025-01-26,sup2,cat5,Окорочка куриные,3.42
2025-01-26,sup1,cat11,Салями,20.22
2025-01-26,sup1,cat6,Колбаски,23.12
2025-01-26,sup1,cat5,Говядина,16.73
2025-01-26,sup5,cat9,Мармелад,5.78
2025-01-26,sup8,cat2,Лук репчатый,1.38
2025-01-26,sup5,cat8,Кофе раств. (95г.),14.99
2025-01-26,sup5,cat8,Мука (1кг.),1.64
2025-01-26,sup3,cat3,Кефир (1л.),2.27
2025-01-26,sup4,cat7,Икра лососевая (140г.),32.99
2025-01-26,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-26,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-26,sup2,cat6,Печень куриная (550г.),5.50
2025-01-26,sup9,cat1,Мандарин,18.71
2025-01-26,sup5,cat12,Вода негаз. (0.5л.),0.99
2025-01-26,sup10,cat2,Свекла,1.32
2025-01-26,sup9,cat1,Банан,3.58
2025-01-26,sup3,cat3,Молоко (1л.),2.60
2025-01-26,sup8,cat2,Огурец,5.57
2025-01-26,sup6,cat10,Хлеб светлый (400г.),1.20
2025-01-26,sup4,cat7,Минтай,1.28
2025-01-26,sup5,cat9,Зефир (230г.),17.58
2025-01-26,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-26,sup8,cat2,Свекла,0.28
2025-01-26,sup5,cat12,Лимонад (2л.),5.35
2025-01-26,sup5,cat12,Квас светлый (1л.),2.65
2025-01-26,sup3,cat3,Молоко (1л.),2.60
2025-01-26,sup7,cat10,Батон нарезной (240г.),2.44
2025-01-26,sup5,cat8,Макароны (900г.),1.49
2025-01-26,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-26,sup3,cat3,Молоко (1л.),2.60
2025-01-26,sup5,cat9,Конфеты шоколадные,10.28
2025-01-26,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-26,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-26,sup5,cat8,Кофе раств. (95г.),14.99
2025-01-26,sup7,cat10,Батон нарезной (240г.),1.22
2025-01-26,sup1,cat11,Бекон (220г),9.99
2025-01-26,sup10,cat2,Лук репчатый,1.52
2025-01-27,sup5,cat8,Крупа гречневая (700г.),2.07
2025-01-27,sup8,cat2,Морковь,1.50
2025-01-27,sup5,cat12,Сок яблочный (1л.),5.17
2025-01-27,sup10,cat2,Лук репчатый,0.64
2025-01-27,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-27,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-27,sup4,cat7,Сельдь (250г.),11.98
2025-01-27,sup9,cat1,Банан,12.75
2025-01-27,sup1,cat11,Сервелат (400г.),8.51
2025-01-27,sup3,cat3,Творог (200г.),4.88
2025-01-27,sup2,cat6,Фарш,37.97
2025-01-27,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-27,sup8,cat2,Томат,19.39
2025-01-27,sup5,cat8,Сахар (1кг.),1.46
2025-01-27,sup7,cat10,Батон нарезной (240г.),2.44
2025-01-27,sup12,cat12,Coca-Cola (1л.),3.07
2025-01-27,sup5,cat8,Мука (2кг.),2.60
2025-01-27,sup8,cat2,Томат,13.96
2025-01-27,sup10,cat2,Морковь,2.36
2025-01-27,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-27,sup5,cat9,Печенье овсяное (400г.),4.33
2025-01-27,sup3,cat3,Молоко (1.5л.),3.86
2025-01-27,sup1,cat5,Говядина,10.40
2025-01-27,sup2,cat4,Яйцо куриное Д1 (10шт.),4.98
2025-01-27,sup8,cat2,Капуста,3.94
2025-01-27,sup8,cat2,Томат,14.60
2025-01-27,sup2,cat4,Яйцо куриное С1 (15шт.),6.44
2025-01-27,sup3,cat3,Сыр сливочный (200г.),5.41
2025-01-27,sup8,cat2,Томат,15.11
2025-01-27,sup8,cat2,Морковь,1.84
2025-01-27,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-27,sup5,cat8,Спагетти (400г.),1.76
2025-01-27,sup1,cat11,Колбаски охотничьи (500г.),9.20
2025-01-27,sup5,cat12,Сок апельсиновый (1л.),7.20
2025-01-27,sup5,cat8,Пшено (900г.),2.35
2025-01-27,sup1,cat11,Сервелат (400г.),17.02
2025-01-27,sup10,cat2,Лук репчатый,1.60
2025-01-27,sup5,cat12,Сок яблочный (1л.),10.34
2025-01-27,sup2,cat6,Печень куриная (550г.),5.50
2025-01-27,sup6,cat10,Батон нарезной (240г.),1.22
2025-01-27,sup8,cat2,Капуста,4.22
2025-01-27,sup9,cat1,Яблоко,5.15
